L,aris_job_id,avg_latency_us,beamwidth,bucket,chosen_L,completed_at,empty_count,fallback_count,filter_type,format,graph_count,hybrid_enabled,index_prefix,latency_budget_ms,max_rss_kb,max_tau_m,max_threshold_version,mean_candidate_count,mean_hops,mean_ios,mean_route_overhead_us,mem_L,min_tau_m,min_threshold_version,p50_latency_us,p90_latency_us,p95_latency_us,p999_latency_us,p99_latency_us,points,prefilter_count,process_max_rss_kb,qps,query_count,query_label_file,recall,recall@10,recall_at,resolved_route,route,selected_route,selector_type,source_experiment,started_at,status,tau_m,threads,threshold_version,wall_s,within_avg_latency_budget,within_p90_latency_budget,within_p95_latency_budget,within_p99_latency_budget
10,range_u25_t01,5591.492188,4,u25,10,2026-05-19T09:50:45.155667Z,0,0,range,pipeann.hybrid.search.v1,0,True,/mnt/bak3/lzg/PipeANN-github/experiments/r116_suite/exp6_aris_cpu_clean/tmp/direct_1m,10.0,46928,0,1,250000.0,0.0,192.0,68.031,0,0,1,5004.0,7074.0,7085.0,8582.0,7340.0,1000000,1000,46928,166.688461,1000,/mnt/bak3/lzg/PipeANN-github/experiments/r116_suite/labels/query_1000_range_u25.spmat,100.0,100.0,10,prefilter,prefilter,prefilter,range,exp4_intersect_range_selectivity,2026-05-19T09:50:39.112847Z,ok,0,1,1,6.042344093322754,True,True,True,True
10,range_u25_t02,5627.733887,4,u25,10,2026-05-19T09:50:48.227816Z,0,0,range,pipeann.hybrid.search.v1,0,True,/mnt/bak3/lzg/PipeANN-github/experiments/r116_suite/exp6_aris_cpu_clean/tmp/direct_1m,10.0,50152,0,1,250000.0,0.0,192.0,64.996,0,0,1,5360.0,7262.0,7436.0,17793.0,7568.0,1000000,1000,50152,332.722321,1000,/mnt/bak3/lzg/PipeANN-github/experiments/r116_suite/labels/query_1000_range_u25.spmat,100.0,100.0,10,prefilter,prefilter,prefilter,range,exp4_intersect_range_selectivity,2026-05-19T09:50:45.173924Z,ok,0,2,1,3.053410768508911,True,True,True,True
10,range_u25_t03,5766.375977,4,u25,10,2026-05-19T09:50:50.339613Z,0,0,range,pipeann.hybrid.search.v1,0,True,/mnt/bak3/lzg/PipeANN-github/experiments/r116_suite/exp6_aris_cpu_clean/tmp/direct_1m,10.0,52732,0,1,250000.0,0.0,192.0,67.39,0,0,1,5355.0,7278.0,7407.0,18572.0,7531.0,1000000,1000,52732,486.833221,1000,/mnt/bak3/lzg/PipeANN-github/experiments/r116_suite/labels/query_1000_range_u25.spmat,100.0,100.0,10,prefilter,prefilter,prefilter,range,exp4_intersect_range_selectivity,2026-05-19T09:50:48.245013Z,ok,0,3,1,2.0943310260772705,True,True,True,True
10,range_u25_t04,5835.537109,4,u25,10,2026-05-19T09:50:51.938825Z,0,0,range,pipeann.hybrid.search.v1,0,True,/mnt/bak3/lzg/PipeANN-github/experiments/r116_suite/exp6_aris_cpu_clean/tmp/direct_1m,10.0,55624,0,1,250000.0,0.0,192.0,68.155,0,0,1,5489.0,7293.0,7337.0,18702.0,7591.0,1000000,1000,55624,640.811157,1000,/mnt/bak3/lzg/PipeANN-github/experiments/r116_suite/labels/query_1000_range_u25.spmat,100.0,100.0,10,prefilter,prefilter,prefilter,range,exp4_intersect_range_selectivity,2026-05-19T09:50:50.348516Z,ok,0,4,1,1.5898120403289795,True,True,True,True
10,range_u25_t05,6063.995117,4,u25,10,2026-05-19T09:50:53.290734Z,0,0,range,pipeann.hybrid.search.v1,0,True,/mnt/bak3/lzg/PipeANN-github/experiments/r116_suite/exp6_aris_cpu_clean/tmp/direct_1m,10.0,58448,0,1,250000.0,0.0,192.0,72.547,0,0,1,5594.0,7219.0,7384.0,20658.0,7824.0,1000000,1000,58448,768.963928,1000,/mnt/bak3/lzg/PipeANN-github/experiments/r116_suite/labels/query_1000_range_u25.spmat,100.0,100.0,10,prefilter,prefilter,prefilter,range,exp4_intersect_range_selectivity,2026-05-19T09:50:51.956257Z,ok,0,5,1,1.3340106010437012,True,True,True,True
10,range_u25_t06,6794.062988,4,u25,10,2026-05-19T09:50:54.560689Z,0,0,range,pipeann.hybrid.search.v1,0,True,/mnt/bak3/lzg/PipeANN-github/experiments/r116_suite/exp6_aris_cpu_clean/tmp/direct_1m,10.0,61160,0,1,250000.0,0.0,192.0,77.8,0,0,1,7003.0,8637.0,8758.0,18930.0,11220.0,1000000,1000,61160,822.993042,1000,/mnt/bak3/lzg/PipeANN-github/experiments/r116_suite/labels/query_1000_range_u25.spmat,100.0,100.0,10,prefilter,prefilter,prefilter,range,exp4_intersect_range_selectivity,2026-05-19T09:50:53.308573Z,ok,0,6,1,1.2516303062438965,True,True,True,False
10,range_u25_t07,6764.443848,4,u25,10,2026-05-19T09:50:55.671588Z,0,0,range,pipeann.hybrid.search.v1,0,True,/mnt/bak3/lzg/PipeANN-github/experiments/r116_suite/exp6_aris_cpu_clean/tmp/direct_1m,10.0,64116,0,1,250000.0,0.0,192.0,80.838,0,0,1,6988.0,7657.0,8793.0,18302.0,11046.0,1000000,1000,64116,962.617676,1000,/mnt/bak3/lzg/PipeANN-github/experiments/r116_suite/labels/query_1000_range_u25.spmat,100.0,100.0,10,prefilter,prefilter,prefilter,range,exp4_intersect_range_selectivity,2026-05-19T09:50:54.578460Z,ok,0,7,1,1.0926423072814941,True,True,True,False
10,range_u25_t08,7095.128906,4,u25,10,2026-05-19T09:50:56.698023Z,0,0,range,pipeann.hybrid.search.v1,0,True,/mnt/bak3/lzg/PipeANN-github/experiments/r116_suite/exp6_aris_cpu_clean/tmp/direct_1m,10.0,66444,0,1,250000.0,0.0,192.0,82.007,0,0,1,7227.0,8845.0,9007.0,20591.0,11173.0,1000000,1000,66444,1049.327393,1000,/mnt/bak3/lzg/PipeANN-github/experiments/r116_suite/labels/query_1000_range_u25.spmat,100.0,100.0,10,prefilter,prefilter,prefilter,range,exp4_intersect_range_selectivity,2026-05-19T09:50:55.689799Z,ok,0,8,1,1.007730484008789,True,True,True,False
10,range_u25_t09,6946.300781,4,u25,10,2026-05-19T09:50:57.604231Z,0,0,range,pipeann.hybrid.search.v1,0,True,/mnt/bak3/lzg/PipeANN-github/experiments/r116_suite/exp6_aris_cpu_clean/tmp/direct_1m,10.0,69632,0,1,250000.0,0.0,192.0,82.478,0,0,1,7047.0,8785.0,8928.0,19041.0,11347.0,1000000,1000,69632,1199.99231,1000,/mnt/bak3/lzg/PipeANN-github/experiments/r116_suite/labels/query_1000_range_u25.spmat,100.0,100.0,10,prefilter,prefilter,prefilter,range,exp4_intersect_range_selectivity,2026-05-19T09:50:56.717017Z,ok,0,9,1,0.8867504596710205,True,True,True,False
10,range_u25_t10,7213.150879,4,u25,10,2026-05-19T09:50:58.435099Z,0,0,range,pipeann.hybrid.search.v1,0,True,/mnt/bak3/lzg/PipeANN-github/experiments/r116_suite/exp6_aris_cpu_clean/tmp/direct_1m,10.0,71836,0,1,250000.0,0.0,192.0,83.237,0,0,1,7107.0,8836.0,8986.0,20566.0,12169.0,1000000,1000,71836,1288.368286,1000,/mnt/bak3/lzg/PipeANN-github/experiments/r116_suite/labels/query_1000_range_u25.spmat,100.0,100.0,10,prefilter,prefilter,prefilter,range,exp4_intersect_range_selectivity,2026-05-19T09:50:57.622151Z,ok,0,10,1,0.8124744892120361,True,True,True,False
10,range_u25_t11,7310.792969,4,u25,10,2026-05-19T09:50:59.209975Z,0,0,range,pipeann.hybrid.search.v1,0,True,/mnt/bak3/lzg/PipeANN-github/experiments/r116_suite/exp6_aris_cpu_clean/tmp/direct_1m,10.0,76592,0,1,250000.0,0.0,192.0,86.318,0,0,1,7212.0,8827.0,8925.0,20093.0,18721.0,1000000,1000,76592,1394.870972,1000,/mnt/bak3/lzg/PipeANN-github/experiments/r116_suite/labels/query_1000_range_u25.spmat,100.0,100.0,10,prefilter,prefilter,prefilter,range,exp4_intersect_range_selectivity,2026-05-19T09:50:58.454211Z,ok,0,11,1,0.7552978992462158,True,True,True,False
10,range_u25_t12,7388.660156,4,u25,10,2026-05-19T09:50:59.932910Z,0,0,range,pipeann.hybrid.search.v1,0,True,/mnt/bak3/lzg/PipeANN-github/experiments/r116_suite/exp6_aris_cpu_clean/tmp/direct_1m,10.0,77016,0,1,250000.0,0.0,192.0,90.435,0,0,1,7248.0,8821.0,8985.0,20034.0,18718.0,1000000,1000,77016,1504.139526,1000,/mnt/bak3/lzg/PipeANN-github/experiments/r116_suite/labels/query_1000_range_u25.spmat,100.0,100.0,10,prefilter,prefilter,prefilter,range,exp4_intersect_range_selectivity,2026-05-19T09:50:59.228993Z,ok,0,12,1,0.7034251689910889,True,True,True,False
10,range_u25_t13,7406.746094,4,u25,10,2026-05-19T09:51:00.608432Z,0,0,range,pipeann.hybrid.search.v1,0,True,/mnt/bak3/lzg/PipeANN-github/experiments/r116_suite/exp6_aris_cpu_clean/tmp/direct_1m,10.0,79888,0,1,250000.0,0.0,192.0,89.159,0,0,1,7191.0,8839.0,8997.0,19990.0,18587.0,1000000,1000,79888,1622.116333,1000,/mnt/bak3/lzg/PipeANN-github/experiments/r116_suite/labels/query_1000_range_u25.spmat,100.0,100.0,10,prefilter,prefilter,prefilter,range,exp4_intersect_range_selectivity,2026-05-19T09:50:59.951880Z,ok,0,13,1,0.6560862064361572,True,True,True,False
10,range_u25_t14,7480.51709,4,u25,10,2026-05-19T09:51:01.245528Z,0,0,range,pipeann.hybrid.search.v1,0,True,/mnt/bak3/lzg/PipeANN-github/experiments/r116_suite/exp6_aris_cpu_clean/tmp/direct_1m,10.0,82532,0,1,250000.0,0.0,192.0,95.464,0,0,1,7254.0,8863.0,9017.0,21436.0,18501.0,1000000,1000,82532,1723.267944,1000,/mnt/bak3/lzg/PipeANN-github/experiments/r116_suite/labels/query_1000_range_u25.spmat,100.0,100.0,10,prefilter,prefilter,prefilter,range,exp4_intersect_range_selectivity,2026-05-19T09:51:00.626606Z,ok,0,14,1,0.6186089515686035,True,True,True,False
10,range_u25_t15,7595.716797,4,u25,10,2026-05-19T09:51:01.850053Z,0,0,range,pipeann.hybrid.search.v1,0,True,/mnt/bak3/lzg/PipeANN-github/experiments/r116_suite/exp6_aris_cpu_clean/tmp/direct_1m,10.0,85528,0,1,250000.0,0.0,192.0,99.589,0,0,1,7335.0,8836.0,8965.0,20654.0,18239.0,1000000,1000,85528,1817.012939,1000,/mnt/bak3/lzg/PipeANN-github/experiments/r116_suite/labels/query_1000_range_u25.spmat,100.0,100.0,10,prefilter,prefilter,prefilter,range,exp4_intersect_range_selectivity,2026-05-19T09:51:01.260895Z,ok,0,15,1,0.5886721611022949,True,True,True,False
10,range_u25_t16,7721.620117,4,u25,10,2026-05-19T09:51:02.433291Z,0,0,range,pipeann.hybrid.search.v1,0,True,/mnt/bak3/lzg/PipeANN-github/experiments/r116_suite/exp6_aris_cpu_clean/tmp/direct_1m,10.0,87868,0,1,250000.0,0.0,192.0,99.676,0,0,1,7338.0,8933.0,9110.0,21155.0,19225.0,1000000,1000,87868,1904.161499,1000,/mnt/bak3/lzg/PipeANN-github/experiments/r116_suite/labels/query_1000_range_u25.spmat,100.0,100.0,10,prefilter,prefilter,prefilter,range,exp4_intersect_range_selectivity,2026-05-19T09:51:01.868647Z,ok,0,16,1,0.564171314239502,True,True,True,False
10,range_u30_t01,5944.845215,4,u30,10,2026-05-19T09:51:08.850473Z,0,0,range,pipeann.hybrid.search.v1,0,True,/mnt/bak3/lzg/PipeANN-github/experiments/r116_suite/exp6_aris_cpu_clean/tmp/direct_1m,10.0,47564,0,1,300000.0,0.0,192.0,70.751,0,0,1,5931.0,5950.0,6144.0,6853.0,6204.0,1000000,1000,47564,157.076172,1000,/mnt/bak3/lzg/PipeANN-github/experiments/r116_suite/labels/query_1000_range_u30.spmat,99.769997,99.769997,10,prefilter,prefilter,prefilter,range,exp4_intersect_range_selectivity,2026-05-19T09:51:02.451070Z,ok,0,1,1,6.398921251296997,True,True,True,True
10,range_u30_t02,7130.952148,4,u30,10,2026-05-19T09:51:12.712304Z,0,0,range,pipeann.hybrid.search.v1,0,True,/mnt/bak3/lzg/PipeANN-github/experiments/r116_suite/exp6_aris_cpu_clean/tmp/direct_1m,10.0,50948,0,1,300000.0,0.0,192.0,79.889,0,0,1,6158.0,8931.0,8979.0,21639.0,9024.0,1000000,1000,50948,262.427917,1000,/mnt/bak3/lzg/PipeANN-github/experiments/r116_suite/labels/query_1000_range_u30.spmat,99.769997,99.769997,10,prefilter,prefilter,prefilter,range,exp4_intersect_range_selectivity,2026-05-19T09:51:08.869258Z,ok,0,2,1,3.8425791263580322,True,True,True,True
10,range_u30_t03,6360.618164,4,u30,10,2026-05-19T09:51:15.036009Z,0,0,range,pipeann.hybrid.search.v1,0,True,/mnt/bak3/lzg/PipeANN-github/experiments/r116_suite/exp6_aris_cpu_clean/tmp/direct_1m,10.0,54048,0,1,300000.0,0.0,192.0,72.438,0,0,1,6376.0,6624.0,6678.0,21639.0,6935.0,1000000,1000,54048,440.431549,1000,/mnt/bak3/lzg/PipeANN-github/experiments/r116_suite/labels/query_1000_range_u30.spmat,99.769997,99.769997,10,prefilter,prefilter,prefilter,range,exp4_intersect_range_selectivity,2026-05-19T09:51:12.730766Z,ok,0,3,1,2.3047726154327393,True,True,True,True
10,range_u30_t04,6801.323242,4,u30,10,2026-05-19T09:51:16.913711Z,0,0,range,pipeann.hybrid.search.v1,0,True,/mnt/bak3/lzg/PipeANN-github/experiments/r116_suite/exp6_aris_cpu_clean/tmp/direct_1m,10.0,57264,0,1,300000.0,0.0,192.0,78.127,0,0,1,6466.0,8425.0,8526.0,21600.0,8729.0,1000000,1000,57264,548.528076,1000,/mnt/bak3/lzg/PipeANN-github/experiments/r116_suite/labels/query_1000_range_u30.spmat,99.769997,99.769997,10,prefilter,prefilter,prefilter,range,exp4_intersect_range_selectivity,2026-05-19T09:51:15.054922Z,ok,0,4,1,1.858314037322998,True,True,True,True
10,range_u30_t05,6724.207031,4,u30,10,2026-05-19T09:51:18.413873Z,0,0,range,pipeann.hybrid.search.v1,0,True,/mnt/bak3/lzg/PipeANN-github/experiments/r116_suite/exp6_aris_cpu_clean/tmp/direct_1m,10.0,60404,0,1,300000.0,0.0,192.0,79.092,0,0,1,6364.0,8587.0,8650.0,20822.0,8937.0,1000000,1000,60404,691.980835,1000,/mnt/bak3/lzg/PipeANN-github/experiments/r116_suite/labels/query_1000_range_u30.spmat,99.769997,99.769997,10,prefilter,prefilter,prefilter,range,exp4_intersect_range_selectivity,2026-05-19T09:51:16.932813Z,ok,0,5,1,1.4805943965911865,True,True,True,True
10,range_u30_t06,7918.592773,4,u30,10,2026-05-19T09:51:19.885499Z,0,0,range,pipeann.hybrid.search.v1,0,True,/mnt/bak3/lzg/PipeANN-github/experiments/r116_suite/exp6_aris_cpu_clean/tmp/direct_1m,10.0,63792,0,1,300000.0,0.0,192.0,88.363,0,0,1,8241.0,10082.0,10388.0,21518.0,11425.0,1000000,1000,63792,706.352112,1000,/mnt/bak3/lzg/PipeANN-github/experiments/r116_suite/labels/query_1000_range_u30.spmat,99.769997,99.769997,10,prefilter,prefilter,prefilter,range,exp4_intersect_range_selectivity,2026-05-19T09:51:18.432117Z,ok,0,6,1,1.4528956413269043,True,False,False,False
10,range_u30_t07,7745.02002,4,u30,10,2026-05-19T09:51:21.149511Z,0,0,range,pipeann.hybrid.search.v1,0,True,/mnt/bak3/lzg/PipeANN-github/experiments/r116_suite/exp6_aris_cpu_clean/tmp/direct_1m,10.0,66768,0,1,300000.0,0.0,192.0,88.511,0,0,1,7484.0,8923.0,10424.0,20113.0,12191.0,1000000,1000,66768,841.208923,1000,/mnt/bak3/lzg/PipeANN-github/experiments/r116_suite/labels/query_1000_range_u30.spmat,99.769997,99.769997,10,prefilter,prefilter,prefilter,range,exp4_intersect_range_selectivity,2026-05-19T09:51:19.905135Z,ok,0,7,1,1.2438900470733643,True,True,False,False
10,range_u30_t08,8081.597168,4,u30,10,2026-05-19T09:51:22.307838Z,0,0,range,pipeann.hybrid.search.v1,0,True,/mnt/bak3/lzg/PipeANN-github/experiments/r116_suite/exp6_aris_cpu_clean/tmp/direct_1m,10.0,70088,0,1,300000.0,0.0,192.0,90.811,0,0,1,8291.0,10315.0,10512.0,21657.0,12315.0,1000000,1000,70088,921.146179,1000,/mnt/bak3/lzg/PipeANN-github/experiments/r116_suite/labels/query_1000_range_u30.spmat,99.769997,99.769997,10,prefilter,prefilter,prefilter,range,exp4_intersect_range_selectivity,2026-05-19T09:51:21.166944Z,ok,0,8,1,1.140406608581543,True,False,False,False
10,range_u30_t09,8016.336914,4,u30,10,2026-05-19T09:51:23.337966Z,0,0,range,pipeann.hybrid.search.v1,0,True,/mnt/bak3/lzg/PipeANN-github/experiments/r116_suite/exp6_aris_cpu_clean/tmp/direct_1m,10.0,71836,0,1,300000.0,0.0,192.0,92.449,0,0,1,8223.0,10351.0,10475.0,21782.0,12666.0,1000000,1000,71836,1041.44458,1000,/mnt/bak3/lzg/PipeANN-github/experiments/r116_suite/labels/query_1000_range_u30.spmat,99.769997,99.769997,10,prefilter,prefilter,prefilter,range,exp4_intersect_range_selectivity,2026-05-19T09:51:22.325748Z,ok,0,9,1,1.0117383003234863,True,False,False,False
10,range_u30_t10,8223.079102,4,u30,10,2026-05-19T09:51:24.277590Z,0,0,range,pipeann.hybrid.search.v1,0,True,/mnt/bak3/lzg/PipeANN-github/experiments/r116_suite/exp6_aris_cpu_clean/tmp/direct_1m,10.0,74968,0,1,300000.0,0.0,192.0,93.188,0,0,1,8261.0,10373.0,10494.0,21843.0,13317.0,1000000,1000,74968,1130.58606,1000,/mnt/bak3/lzg/PipeANN-github/experiments/r116_suite/labels/query_1000_range_u30.spmat,99.769997,99.769997,10,prefilter,prefilter,prefilter,range,exp4_intersect_range_selectivity,2026-05-19T09:51:23.355744Z,ok,0,10,1,0.9213676452636719,True,False,False,False
10,range_u30_t11,8356.076172,4,u30,10,2026-05-19T09:51:25.150553Z,0,0,range,pipeann.hybrid.search.v1,0,True,/mnt/bak3/lzg/PipeANN-github/experiments/r116_suite/exp6_aris_cpu_clean/tmp/direct_1m,10.0,77768,0,1,300000.0,0.0,192.0,96.499,0,0,1,8296.0,10379.0,10516.0,21884.0,20314.0,1000000,1000,77768,1221.630127,1000,/mnt/bak3/lzg/PipeANN-github/experiments/r116_suite/labels/query_1000_range_u30.spmat,99.769997,99.769997,10,prefilter,prefilter,prefilter,range,exp4_intersect_range_selectivity,2026-05-19T09:51:24.295095Z,ok,0,11,1,0.855078935623169,True,False,False,False
10,range_u30_t12,8508.422852,4,u30,10,2026-05-19T09:51:25.974349Z,0,0,range,pipeann.hybrid.search.v1,0,True,/mnt/bak3/lzg/PipeANN-github/experiments/r116_suite/exp6_aris_cpu_clean/tmp/direct_1m,10.0,80564,0,1,300000.0,0.0,192.0,98.369,0,0,1,8517.0,10352.0,10523.0,22994.0,20711.0,1000000,1000,80564,1306.307373,1000,/mnt/bak3/lzg/PipeANN-github/experiments/r116_suite/labels/query_1000_range_u30.spmat,99.769997,99.769997,10,prefilter,prefilter,prefilter,range,exp4_intersect_range_selectivity,2026-05-19T09:51:25.168920Z,ok,0,12,1,0.8049564361572266,True,False,False,False
10,range_u30_t13,8541.606445,4,u30,10,2026-05-19T09:51:26.747211Z,0,0,range,pipeann.hybrid.search.v1,0,True,/mnt/bak3/lzg/PipeANN-github/experiments/r116_suite/exp6_aris_cpu_clean/tmp/direct_1m,10.0,83852,0,1,300000.0,0.0,192.0,99.101,0,0,1,8480.0,10372.0,10525.0,21317.0,19865.0,1000000,1000,83852,1403.533691,1000,/mnt/bak3/lzg/PipeANN-github/experiments/r116_suite/labels/query_1000_range_u30.spmat,99.769997,99.769997,10,prefilter,prefilter,prefilter,range,exp4_intersect_range_selectivity,2026-05-19T09:51:25.992765Z,ok,0,13,1,0.7535872459411621,True,False,False,False
10,range_u30_t14,8719.910156,4,u30,10,2026-05-19T09:51:27.479561Z,0,0,range,pipeann.hybrid.search.v1,0,True,/mnt/bak3/lzg/PipeANN-github/experiments/r116_suite/exp6_aris_cpu_clean/tmp/direct_1m,10.0,86732,0,1,300000.0,0.0,192.0,102.767,0,0,1,8567.0,10435.0,10669.0,22922.0,20627.0,1000000,1000,86732,1483.159058,1000,/mnt/bak3/lzg/PipeANN-github/experiments/r116_suite/labels/query_1000_range_u30.spmat,99.769997,99.769997,10,prefilter,prefilter,prefilter,range,exp4_intersect_range_selectivity,2026-05-19T09:51:26.766056Z,ok,0,14,1,0.7130212783813477,True,False,False,False
10,range_u30_t15,8819.567383,4,u30,10,2026-05-19T09:51:28.173694Z,0,0,range,pipeann.hybrid.search.v1,0,True,/mnt/bak3/lzg/PipeANN-github/experiments/r116_suite/exp6_aris_cpu_clean/tmp/direct_1m,10.0,90032,0,1,300000.0,0.0,192.0,109.295,0,0,1,8598.0,10462.0,10588.0,22154.0,19623.0,1000000,1000,90032,1569.332031,1000,/mnt/bak3/lzg/PipeANN-github/experiments/r116_suite/labels/query_1000_range_u30.spmat,99.769997,99.769997,10,prefilter,prefilter,prefilter,range,exp4_intersect_range_selectivity,2026-05-19T09:51:27.497039Z,ok,0,15,1,0.676171064376831,True,False,False,False
10,range_u30_t16,8898.328125,4,u30,10,2026-05-19T09:51:28.835374Z,0,0,range,pipeann.hybrid.search.v1,0,True,/mnt/bak3/lzg/PipeANN-github/experiments/r116_suite/exp6_aris_cpu_clean/tmp/direct_1m,10.0,93056,0,1,300000.0,0.0,192.0,104.106,0,0,1,8628.0,10465.0,10686.0,21690.0,20344.0,1000000,1000,93056,1655.13562,1000,/mnt/bak3/lzg/PipeANN-github/experiments/r116_suite/labels/query_1000_range_u30.spmat,99.769997,99.769997,10,prefilter,prefilter,prefilter,range,exp4_intersect_range_selectivity,2026-05-19T09:51:28.191174Z,ok,0,16,1,0.6437289714813232,True,False,False,False
100,range_u50_t01,2266.894043,4,u50,100,2026-05-19T09:51:31.235439Z,0,0,range,pipeann.hybrid.search.v1,1000,True,/mnt/bak3/lzg/PipeANN-github/experiments/r116_suite/exp6_aris_cpu_clean/tmp/direct_1m,10.0,46252,0,1,500000.0,0.0,113.032997,80.816,0,0,1,2259.0,2342.0,2370.0,3616.0,2448.0,1000000,0,46252,426.436493,1000,/mnt/bak3/lzg/PipeANN-github/experiments/r116_suite/labels/query_1000_range_u50.spmat,98.959999,98.959999,10,graph,graph,graph,range,exp4_intersect_range_selectivity,2026-05-19T09:51:28.853164Z,ok,0,1,1,2.3818013668060303,True,True,True,True
100,range_u50_t02,2400.468994,4,u50,100,2026-05-19T09:51:32.544057Z,0,0,range,pipeann.hybrid.search.v1,1000,True,/mnt/bak3/lzg/PipeANN-github/experiments/r116_suite/exp6_aris_cpu_clean/tmp/direct_1m,10.0,48072,0,1,500000.0,0.0,112.934998,87.795,0,0,1,2387.0,2514.0,2547.0,4710.0,2900.0,1000000,0,48072,805.145447,1000,/mnt/bak3/lzg/PipeANN-github/experiments/r116_suite/labels/query_1000_range_u50.spmat,98.959999,98.959999,10,graph,graph,graph,range,exp4_intersect_range_selectivity,2026-05-19T09:51:31.253661Z,ok,0,2,1,1.2899374961853027,True,True,True,True
100,range_u50_t03,2554.264893,4,u50,100,2026-05-19T09:51:33.478202Z,0,0,range,pipeann.hybrid.search.v1,1000,True,/mnt/bak3/lzg/PipeANN-github/experiments/r116_suite/exp6_aris_cpu_clean/tmp/direct_1m,10.0,49696,0,1,500000.0,0.0,112.903,93.095,0,0,1,2536.0,2675.0,2743.0,4441.0,3150.0,1000000,0,49696,1132.978271,1000,/mnt/bak3/lzg/PipeANN-github/experiments/r116_suite/labels/query_1000_range_u50.spmat,98.959999,98.959999,10,graph,graph,graph,range,exp4_intersect_range_selectivity,2026-05-19T09:51:32.562534Z,ok,0,3,1,0.9151830673217773,True,True,True,True
100,range_u50_t04,2662.51709,4,u50,100,2026-05-19T09:51:34.223142Z,0,0,range,pipeann.hybrid.search.v1,1000,True,/mnt/bak3/lzg/PipeANN-github/experiments/r116_suite/exp6_aris_cpu_clean/tmp/direct_1m,10.0,50308,0,1,500000.0,0.0,112.806999,100.237,0,0,1,2640.0,2805.0,2902.0,5150.0,3295.0,1000000,0,50308,1447.641113,1000,/mnt/bak3/lzg/PipeANN-github/experiments/r116_suite/labels/query_1000_range_u50.spmat,98.970001,98.970001,10,graph,graph,graph,range,exp4_intersect_range_selectivity,2026-05-19T09:51:33.495876Z,ok,0,4,1,0.7267816066741943,True,True,True,True
100,range_u50_t05,2751.572021,4,u50,100,2026-05-19T09:51:34.848963Z,0,0,range,pipeann.hybrid.search.v1,1000,True,/mnt/bak3/lzg/PipeANN-github/experiments/r116_suite/exp6_aris_cpu_clean/tmp/direct_1m,10.0,52104,0,1,500000.0,0.0,112.795998,97.846,0,0,1,2725.0,2926.0,3010.0,5277.0,3434.0,1000000,0,52104,1755.139282,1000,/mnt/bak3/lzg/PipeANN-github/experiments/r116_suite/labels/query_1000_range_u50.spmat,98.959999,98.959999,10,graph,graph,graph,range,exp4_intersect_range_selectivity,2026-05-19T09:51:34.241169Z,ok,0,5,1,0.607280969619751,True,True,True,True
100,range_u50_t06,2914.76001,4,u50,100,2026-05-19T09:51:35.422522Z,0,0,range,pipeann.hybrid.search.v1,1000,True,/mnt/bak3/lzg/PipeANN-github/experiments/r116_suite/exp6_aris_cpu_clean/tmp/direct_1m,10.0,53200,0,1,500000.0,0.0,112.760002,101.382,0,0,1,2848.0,3054.0,3171.0,7854.0,4816.0,1000000,0,53200,1987.092041,1000,/mnt/bak3/lzg/PipeANN-github/experiments/r116_suite/labels/query_1000_range_u50.spmat,98.959999,98.959999,10,graph,graph,graph,range,exp4_intersect_range_selectivity,2026-05-19T09:51:34.867463Z,ok,0,6,1,0.5545909404754639,True,True,True,True
100,range_u50_t07,3016.197998,4,u50,100,2026-05-19T09:51:35.925485Z,0,0,range,pipeann.hybrid.search.v1,1000,True,/mnt/bak3/lzg/PipeANN-github/experiments/r116_suite/exp6_aris_cpu_clean/tmp/direct_1m,10.0,56956,0,1,500000.0,0.0,112.686996,107.506,0,0,1,2939.0,3176.0,3352.0,8003.0,4839.0,1000000,0,56956,2239.76123,1000,/mnt/bak3/lzg/PipeANN-github/experiments/r116_suite/labels/query_1000_range_u50.spmat,98.959999,98.959999,10,graph,graph,graph,range,exp4_intersect_range_selectivity,2026-05-19T09:51:35.441473Z,ok,0,7,1,0.4835629463195801,True,True,True,True
100,range_u50_t08,3352.47998,4,u50,100,2026-05-19T09:51:36.414305Z,0,0,range,pipeann.hybrid.search.v1,1000,True,/mnt/bak3/lzg/PipeANN-github/experiments/r116_suite/exp6_aris_cpu_clean/tmp/direct_1m,10.0,56908,0,1,500000.0,0.0,112.690002,109.792,0,0,1,3199.0,4004.0,4268.0,7772.0,4818.0,1000000,0,56908,2307.212891,1000,/mnt/bak3/lzg/PipeANN-github/experiments/r116_suite/labels/query_1000_range_u50.spmat,98.959999,98.959999,10,graph,graph,graph,range,exp4_intersect_range_selectivity,2026-05-19T09:51:35.944905Z,ok,0,8,1,0.46909451484680176,True,True,True,True
100,range_u50_t09,3314.031006,4,u50,100,2026-05-19T09:51:36.841944Z,0,0,range,pipeann.hybrid.search.v1,1000,True,/mnt/bak3/lzg/PipeANN-github/experiments/r116_suite/exp6_aris_cpu_clean/tmp/direct_1m,10.0,58088,0,1,500000.0,0.0,112.653999,110.703,0,0,1,3203.0,3664.0,3912.0,9913.0,5253.0,1000000,0,58088,2623.905029,1000,/mnt/bak3/lzg/PipeANN-github/experiments/r116_suite/labels/query_1000_range_u50.spmat,98.949997,98.949997,10,graph,graph,graph,range,exp4_intersect_range_selectivity,2026-05-19T09:51:36.427524Z,ok,0,9,1,0.413926362991333,True,True,True,True
